symbol,timestamp,open,high,low,close,volume,trade_count,vwap
ACHR,2025-12-22 09:00:00+00:00,8.25,8.25,8.24,8.25,5886.0,42.0,8.247929
ACHR,2025-12-22 09:05:00+00:00,8.265,8.27,8.265,8.27,4085.0,14.0,8.26944
ACHR,2025-12-22 09:10:00+00:00,8.27,8.27,8.27,8.27,3382.0,7.0,8.27
ACHR,2025-12-22 09:15:00+00:00,8.28,8.28,8.28,8.28,882.0,9.0,8.28
ACHR,2025-12-22 09:20:00+00:00,8.28,8.3,8.28,8.29,12778.0,99.0,8.299427
ACHR,2025-12-22 09:25:00+00:00,8.3,8.3,8.3,8.3,1614.0,19.0,8.3
ACHR,2025-12-22 09:35:00+00:00,8.29,8.29,8.25,8.26,6352.0,62.0,8.257502
ACHR,2025-12-22 09:40:00+00:00,8.26,8.27,8.26,8.27,1159.0,20.0,8.265338
ACHR,2025-12-22 09:50:00+00:00,8.26,8.27,8.25,8.26,3714.0,58.0,8.256864
ACHR,2025-12-22 09:55:00+00:00,8.26,8.26,8.25,8.26,5867.0,28.0,8.251893
ACHR,2025-12-22 10:00:00+00:00,8.26,8.26,8.26,8.26,1513.0,3.0,8.26
ACHR,2025-12-22 10:10:00+00:00,8.27,8.27,8.27,8.27,539.0,9.0,8.27
ACHR,2025-12-22 10:20:00+00:00,8.28,8.28,8.27,8.27,2779.0,55.0,8.277719
ACHR,2025-12-22 10:25:00+00:00,8.28,8.29,8.28,8.29,643.0,12.0,8.285102
ACHR,2025-12-22 10:30:00+00:00,8.295,8.3,8.295,8.3,2279.0,23.0,8.296711
ACHR,2025-12-22 10:35:00+00:00,8.29,8.29,8.28,8.29,1367.0,10.0,8.288291
ACHR,2025-12-22 10:50:00+00:00,8.28,8.28,8.28,8.28,674.0,15.0,8.28
ACHR,2025-12-22 10:55:00+00:00,8.28,8.28,8.28,8.28,485.0,7.0,8.28
ACHR,2025-12-22 11:00:00+00:00,8.27,8.28,8.27,8.28,952.0,28.0,8.271949
ACHR,2025-12-22 11:20:00+00:00,8.29,8.3,8.29,8.3,1834.0,41.0,8.295314
ACHR,2025-12-22 11:25:00+00:00,8.3,8.3,8.3,8.3,885.0,23.0,8.3
ACHR,2025-12-22 11:30:00+00:00,8.29,8.3,8.29,8.3,359.0,10.0,8.294695
ACHR,2025-12-22 11:35:00+00:00,8.3,8.3,8.3,8.3,1260.0,17.0,8.3
ACHR,2025-12-22 11:40:00+00:00,8.29,8.29,8.29,8.29,169.0,3.0,8.29
ACHR,2025-12-22 11:45:00+00:00,8.29,8.29,8.29,8.29,214.0,7.0,8.29
ACHR,2025-12-22 11:50:00+00:00,8.29,8.29,8.29,8.29,1106.0,17.0,8.29
ACHR,2025-12-22 11:55:00+00:00,8.29,8.29,8.29,8.29,200.0,2.0,8.29
ACHR,2025-12-22 12:00:00+00:00,8.29,8.29,8.28,8.29,9882.0,80.0,8.28912
ACHR,2025-12-22 12:05:00+00:00,8.29,8.3,8.29,8.3,743.0,6.0,8.292857
ACHR,2025-12-22 12:10:00+00:00,8.295,8.295,8.295,8.295,150.0,1.0,8.295
ACHR,2025-12-22 12:15:00+00:00,8.299,8.31,8.299,8.3,1823.0,37.0,8.301497
ACHR,2025-12-22 12:20:00+00:00,8.3,8.305,8.3,8.305,1488.0,15.0,8.301164
